date,user_id,operator_id_export,direction,direction_label,internal,internal_label,calls,missed_calls,call_duration_sum,total_call_duration_sum,wait_time_sum
2019-10-08,166407,888532,in,Entrante,False,Externa,1,0,782,802,20
2019-10-08,166407,888532,out,Saliente,True,Interna,1,0,42,50,8
2019-10-08,166407,888534,in,Entrante,False,Externa,2,0,88,127,39
2019-10-08,166407,888534,out,Saliente,False,Externa,31,29,609,706,97
2019-10-08,166407,888534,out,Saliente,True,Interna,1,0,65,72,7
2019-10-08,166407,907440,out,Saliente,True,Interna,7,2,193,241,48
2019-10-08,166407,907442,out,Saliente,True,Interna,2,0,24,40,16
2019-10-08,166482,desconocido,in,Entrante,False,Externa,1,1,0,3,3
2019-10-08,166485,887276,in,Entrante,False,Externa,11,0,879,1185,306
2019-10-08,166485,887276,out,Saliente,False,Externa,2,0,172,203,31
2019-10-08,166485,887276,out,Saliente,True,Interna,8,0,866,944,78
2019-10-08,166485,887278,in,Entrante,False,Externa,2,0,278,318,40
2019-10-08,166485,887278,out,Saliente,True,Interna,10,0,724,788,64
2019-10-08,166485,887282,in,Entrante,False,Externa,1,0,128,181,53
2019-10-08,166485,907174,out,Saliente,False,Externa,119,68,3675,6250,2575
2019-10-08,166485,desconocido,in,Entrante,False,Externa,2,2,0,93,93
2019-10-08,166495,883942,in,Entrante,False,Externa,2,0,194,202,8
2019-10-08,166495,883942,out,Saliente,False,Externa,31,4,1157,1501,344
2019-10-08,166495,desconocido,in,Entrante,False,Externa,1,1,0,30,30
2019-10-08,166503,884412,out,Saliente,False,Externa,2,2,0,0,0
2019-10-08,166503,884412,out,Saliente,True,Interna,1,1,0,1,1
2019-10-08,166503,906680,in,Entrante,False,Externa,1,0,127,174,47
2019-10-08,166503,906680,out,Saliente,False,Externa,2,0,108,136,28
2019-10-08,166511,891410,in,Entrante,False,Externa,12,0,2092,2262,170
2019-10-08,166511,891410,out,Saliente,False,Externa,45,17,3083,3383,300
2019-10-08,166511,891410,out,Saliente,True,Interna,1,1,0,1,1
2019-10-08,166511,891414,in,Entrante,False,Externa,20,0,3833,4095,262
2019-10-08,166511,891414,out,Saliente,False,Externa,62,27,3976,4361,385
2019-10-08,166511,891414,out,Saliente,True,Interna,3,3,0,2,2
2019-10-08,166511,891416,in,Entrante,False,Externa,1,0,25,51,26
2019-10-08,166511,891416,out,Saliente,False,Externa,22,10,1898,2137,239
2019-10-08,166511,891416,out,Saliente,True,Interna,2,2,0,5,5
2019-10-08,166511,desconocido,in,Entrante,False,Externa,17,17,0,586,586
2019-10-08,166520,884946,in,Entrante,False,Externa,1,0,65,74,9
2019-10-08,166520,884946,out,Saliente,False,Externa,100,52,2220,4237,2017
2019-10-08,166520,893674,out,Saliente,False,Externa,99,23,5136,6989,1853
2019-10-08,166520,923250,out,Saliente,False,Externa,17,0,5172,5422,250
2019-10-08,166520,desconocido,in,Entrante,False,Externa,4,4,0,80,80
2019-10-08,166533,884478,out,Saliente,False,Externa,9,8,36,188,152
2019-10-08,166536,925826,out,Saliente,False,Externa,7,3,668,916,248
2019-10-08,166536,925828,in,Entrante,False,Externa,1,0,95,108,13
2019-10-08,166536,925828,out,Saliente,False,Externa,2,2,0,73,73
2019-10-08,166541,908958,in,Entrante,False,Externa,36,0,2977,4019,1042
2019-10-08,166541,908960,in,Entrante,False,Externa,3,0,281,362,81
2019-10-08,166541,desconocido,in,Entrante,False,Externa,4,4,0,125,125
2019-10-08,166548,desconocido,in,Entrante,False,Externa,1,1,0,1,1
2019-10-08,166582,885876,in,Entrante,False,Externa,29,2,993,1393,400
2019-10-08,166582,885876,out,Saliente,False,Externa,1609,678,38485,76249,37764
2019-10-08,166582,885890,in,Entrante,False,Externa,24,0,1527,1764,237
2019-10-08,166582,885890,out,Saliente,False,Externa,866,363,48239,68849,20610
2019-10-08,166582,925922,in,Entrante,False,Externa,31,1,1757,1968,211
2019-10-08,166582,925922,out,Saliente,False,Externa,2407,827,98994,147916,48922
2019-10-08,166582,desconocido,in,Entrante,False,Externa,108,108,0,1269,1269
2019-10-08,166582,desconocido,out,Saliente,False,Externa,3,3,0,0,0
2019-10-08,166604,893402,in,Entrante,False,Externa,6,0,443,510,67
2019-10-08,166604,893402,out,Saliente,False,Externa,1,0,25,35,10
2019-10-08,166636,890582,in,Entrante,False,Externa,6,0,162,220,58
2019-10-08,166636,890582,out,Saliente,False,Externa,7,7,0,77,77
2019-10-08,166636,desconocido,in,Entrante,False,Externa,4,4,0,149,149
2019-10-08,166649,desconocido,in,Entrante,False,Externa,1,1,0,16,16
2019-10-08,166658,890402,in,Entrante,False,Externa,4,0,1585,1624,39
2019-10-08,166658,890402,out,Saliente,False,Externa,14,6,1465,1716,251
2019-10-08,166658,890404,in,Entrante,False,Externa,3,0,903,934,31
2019-10-08,166658,890404,out,Saliente,False,Externa,42,22,8986,9960,974
2019-10-08,166658,890406,in,Entrante,False,Externa,8,0,1069,1130,61
2019-10-08,166658,890406,out,Saliente,False,Externa,51,13,9000,9873,873
2019-10-08,166658,890410,out,Saliente,False,Externa,33,7,8111,8867,756
2019-10-08,166658,890412,out,Saliente,False,Externa,37,9,5064,5636,572
2019-10-08,166658,890416,out,Saliente,False,Externa,15,4,644,975,331
2019-10-08,166658,890420,out,Saliente,False,Externa,14,4,5375,5625,250
2019-10-08,166658,891152,out,Saliente,False,Externa,6,2,2176,2355,179
2019-10-08,166658,891154,out,Saliente,False,Externa,3,0,2163,2220,57
2019-10-08,166658,891158,out,Saliente,False,Externa,4,0,1247,1270,23
2019-10-08,166658,891160,out,Saliente,False,Externa,1,0,370,381,11
2019-10-08,166658,desconocido,in,Entrante,False,Externa,5,5,0,12,12
2019-10-08,166660,887802,in,Entrante,False,Externa,2,0,238,258,20
2019-10-08,166660,887802,out,Saliente,False,Externa,7,1,282,378,96
2019-10-08,166660,desconocido,in,Entrante,False,Externa,1,1,0,19,19
2019-10-08,166669,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-10-08,166677,890618,in,Entrante,False,Externa,2,0,108,110,2
2019-10-08,166678,900892,in,Entrante,False,Externa,1,0,291,299,8
2019-10-08,166678,900892,in,Entrante,True,Interna,2,0,3,30,27
2019-10-08,166678,900892,out,Saliente,False,Externa,1,0,344,350,6
2019-10-08,166678,900892,out,Saliente,True,Interna,1,0,14,25,11
2019-10-08,166678,900894,in,Entrante,False,Externa,4,0,644,670,26
2019-10-08,166678,900894,out,Saliente,False,Externa,3,0,291,367,76
2019-10-08,166678,925808,in,Entrante,False,Externa,1,0,20,41,21
2019-10-08,166680,915614,out,Saliente,False,Externa,2,2,0,38,38
2019-10-08,166691,889410,in,Entrante,False,Externa,7,0,921,962,41
2019-10-08,166691,889410,out,Saliente,False,Externa,17,5,635,1006,371
2019-10-08,166708,899082,in,Entrante,False,Externa,3,0,92,146,54
2019-10-08,166708,899082,out,Saliente,False,Externa,15,5,576,822,246
2019-10-08,166708,desconocido,in,Entrante,False,Externa,1,1,0,27,27
2019-10-08,166717,891988,in,Entrante,False,Externa,3,0,161,195,34
2019-10-08,166717,891988,out,Saliente,False,Externa,3,0,242,306,64
2019-10-08,166717,desconocido,in,Entrante,False,Externa,14,14,0,1,1
2019-10-08,166725,889754,in,Entrante,False,Externa,13,0,1277,1357,80
2019-10-08,166725,889754,out,Saliente,False,Externa,62,19,3623,4866,1243
2019-10-08,166725,desconocido,in,Entrante,False,Externa,21,21,0,28,28
2019-10-08,166732,894224,in,Entrante,False,Externa,1,0,25,78,53
2019-10-08,166732,894224,in,Entrante,True,Interna,4,0,374,398,24
2019-10-08,166732,894224,out,Saliente,True,Interna,1,1,0,14,14
2019-10-08,166732,desconocido,in,Entrante,False,Externa,1,1,0,17,17
2019-10-08,166732,desconocido,in,Entrante,True,Interna,3,3,0,33,33
2019-10-08,166782,893804,in,Entrante,False,Externa,38,0,2045,2219,174
2019-10-08,166782,893804,out,Saliente,False,Externa,54,24,1501,2349,848
2019-10-08,166782,899250,in,Entrante,False,Externa,3,1,78,117,39
2019-10-08,166782,899250,out,Saliente,False,Externa,50,6,1778,2753,975
2019-10-08,166782,900180,out,Saliente,False,Externa,1,0,511,532,21
2019-10-08,166782,desconocido,in,Entrante,False,Externa,9,8,218,296,78
2019-10-08,166800,desconocido,in,Entrante,False,Externa,1,1,0,18,18
2019-10-08,166812,900594,out,Saliente,False,Externa,2,0,388,410,22
2019-10-08,166813,900614,out,Saliente,False,Externa,1,0,181,189,8
2019-10-08,166833,903254,in,Entrante,False,Externa,4,0,233,309,76
2019-10-08,166833,903254,out,Saliente,False,Externa,8,1,258,381,123
2019-10-08,166836,901350,in,Entrante,False,Externa,1,0,22,49,27
2019-10-08,166836,desconocido,in,Entrante,False,Externa,6,6,0,198,198
2019-10-08,166837,desconocido,in,Entrante,False,Externa,2,2,0,13,13
2019-10-08,166839,902720,in,Entrante,False,Externa,2,0,383,403,20
2019-10-08,166839,902720,out,Saliente,False,Externa,104,50,4220,6317,2097
2019-10-08,166843,926312,out,Saliente,False,Externa,11,10,260,765,505
2019-10-08,166843,926312,out,Saliente,True,Interna,1,1,0,9,9
2019-10-08,166874,desconocido,in,Entrante,False,Externa,1,1,0,0,0
2019-10-08,166879,896536,in,Entrante,False,Externa,1,0,11,25,14
2019-10-08,166884,895774,out,Saliente,False,Externa,3,2,49,76,27
2019-10-08,166896,895574,in,Entrante,False,Externa,4,0,516,564,48
2019-10-08,166896,895578,in,Entrante,False,Externa,1,0,209,220,11
2019-10-08,166896,desconocido,in,Entrante,False,Externa,2,2,0,26,26
2019-10-08,166899,894656,out,Saliente,False,Externa,31,16,1099,1468,369
2019-10-08,166901,896008,out,Saliente,True,Interna,1,0,18,21,3
2019-10-08,166901,896012,in,Entrante,False,Externa,1,0,181,186,5
2019-10-08,166901,896016,out,Saliente,True,Interna,1,1,0,23,23
2019-10-08,166901,desconocido,in,Entrante,False,Externa,14,14,0,0,0
2019-10-08,166908,895782,in,Entrante,False,Externa,1,0,37,63,26
2019-10-08,166908,895786,in,Entrante,False,Externa,4,0,652,728,76
2019-10-08,166916,906398,in,Entrante,False,Externa,6,0,747,888,141
2019-10-08,166916,906400,in,Entrante,False,Externa,4,2,255,358,103
2019-10-08,166916,906400,out,Saliente,False,Externa,10,1,616,698,82
2019-10-08,166916,906400,out,Saliente,True,Interna,5,1,113,131,18
2019-10-08,166916,906404,in,Entrante,False,Externa,14,0,2007,2354,347
2019-10-08,166916,906404,out,Saliente,False,Externa,14,2,1308,1537,229
2019-10-08,166916,906404,out,Saliente,True,Interna,5,2,209,254,45
2019-10-08,166916,906406,in,Entrante,False,Externa,16,0,2020,2416,396
2019-10-08,166916,906406,out,Saliente,False,Externa,13,5,352,548,196
2019-10-08,166916,906406,out,Saliente,True,Interna,9,0,467,518,51
2019-10-08,166916,906408,in,Entrante,False,Externa,6,0,536,681,145
2019-10-08,166916,906408,out,Saliente,True,Interna,11,4,245,294,49
2019-10-08,166916,906410,in,Entrante,False,Externa,20,0,1140,1568,428
2019-10-08,166916,906410,out,Saliente,False,Externa,1,0,517,521,4
2019-10-08,166916,desconocido,in,Entrante,False,Externa,4,4,0,35,35
2019-10-08,166916,desconocido,out,Saliente,True,Interna,1,1,0,0,0
2019-10-08,166971,914630,out,Saliente,False,Externa,2,2,0,28,28
2019-10-08,166973,901584,in,Entrante,False,Externa,1,0,19,28,9
2019-10-08,166973,901584,out,Saliente,False,Externa,1,0,77,80,3
2019-10-08,166974,900352,in,Entrante,False,Externa,2,0,473,531,58
2019-10-08,166974,900354,in,Entrante,False,Externa,2,0,361,394,33
2019-10-08,166974,900354,out,Saliente,False,Externa,12,9,283,632,349
2019-10-08,166974,desconocido,in,Entrante,False,Externa,1,1,0,24,24
2019-10-08,166975,899268,in,Entrante,False,Externa,1,0,31,57,26
2019-10-08,166983,901880,in,Entrante,False,Externa,32,1,6275,6442,167
2019-10-08,166983,901880,out,Saliente,False,Externa,24,10,2396,3083,687
2019-10-08,166983,901880,out,Saliente,True,Interna,1,1,0,1,1
2019-10-08,166983,901884,in,Entrante,False,Externa,14,0,3997,4128,131
2019-10-08,166983,901884,out,Saliente,False,Externa,21,8,2136,2540,404
2019-10-08,166983,901884,out,Saliente,True,Interna,2,2,0,46,46
2019-10-08,166983,901886,in,Entrante,False,Externa,2,0,660,717,57
2019-10-08,166983,901886,out,Saliente,False,Externa,20,4,1635,1900,265
2019-10-08,166983,desconocido,in,Entrante,False,Externa,1,1,0,17,17
2019-10-08,166997,903318,in,Entrante,False,Externa,1,0,168,175,7
2019-10-08,166997,903318,out,Saliente,False,Externa,8,4,1535,1606,71
2019-10-08,166997,desconocido,in,Entrante,False,Externa,3,3,0,195,195
2019-10-08,167002,900492,out,Saliente,False,Externa,4,2,26,135,109
2019-10-08,167002,desconocido,in,Entrante,False,Externa,9,9,0,3,3
2019-10-08,167003,901492,in,Entrante,False,Externa,2,0,476,524,48
2019-10-08,167003,desconocido,in,Entrante,False,Externa,1,1,0,58,58
2019-10-08,167004,900826,out,Saliente,False,Externa,7,0,307,403,96
2019-10-08,167031,910516,in,Entrante,False,Externa,1,0,9,23,14
2019-10-08,167031,910520,out,Saliente,False,Externa,9,3,1343,1507,164
2019-10-08,167031,910530,out,Saliente,False,Externa,44,16,2016,2747,731
2019-10-08,167035,923526,in,Entrante,False,Externa,9,0,379,461,82
2019-10-08,167035,923526,out,Saliente,False,Externa,34,9,862,1485,623
2019-10-08,167035,923528,in,Entrante,False,Externa,2,0,224,276,52
2019-10-08,167035,desconocido,in,Entrante,False,Externa,3,3,0,37,37
2019-10-08,167052,904038,in,Entrante,False,Externa,11,0,1920,2015,95
2019-10-08,167052,904038,out,Saliente,False,Externa,1,0,51,61,10
2019-10-08,167052,904044,in,Entrante,False,Externa,4,0,1571,1603,32
2019-10-08,167052,desconocido,in,Entrante,False,Externa,1,1,0,16,16
2019-10-08,167059,911136,in,Entrante,False,Externa,3,0,943,1003,60
2019-10-08,167059,911138,in,Entrante,False,Externa,2,0,119,156,37
2019-10-08,167059,911140,in,Entrante,False,Externa,2,0,114,189,75
2019-10-08,167060,desconocido,in,Entrante,False,Externa,10,10,0,12,12
2019-10-08,167061,desconocido,in,Entrante,False,Externa,3,3,0,1,1
2019-10-08,167071,913942,in,Entrante,False,Externa,111,2,10082,11474,1392
2019-10-08,167071,desconocido,in,Entrante,False,Externa,59,59,0,1854,1854
2019-10-08,167082,900788,in,Entrante,False,Externa,1,0,159,167,8
2019-10-08,167082,900788,out,Saliente,False,Externa,1,0,197,228,31
2019-10-08,167082,920982,in,Entrante,False,Externa,2,0,148,194,46
2019-10-08,167102,902906,in,Entrante,False,Externa,1,0,106,122,16
2019-10-08,167102,desconocido,in,Entrante,False,Externa,1,1,0,20,20
2019-10-08,167109,906296,out,Saliente,False,Externa,2,0,67,73,6
2019-10-08,167109,907182,in,Entrante,False,Externa,1,0,81,93,12
2019-10-08,167109,907182,out,Saliente,False,Externa,2,0,182,194,12
2019-10-08,167109,907182,out,Saliente,True,Interna,6,1,76,142,66
2019-10-08,167109,907224,in,Entrante,False,Externa,3,0,201,250,49
2019-10-08,167109,907224,out,Saliente,False,Externa,5,1,846,891,45
2019-10-08,167109,909910,out,Saliente,False,Externa,2,0,93,108,15
2019-10-08,167109,909910,out,Saliente,True,Interna,2,0,14,28,14
2019-10-08,167109,desconocido,in,Entrante,False,Externa,3,3,0,55,55
2019-10-08,167112,904014,out,Saliente,False,Externa,22,8,3953,4337,384
2019-10-08,167112,904016,out,Saliente,False,Externa,163,85,5017,8027,3010
2019-10-08,167112,desconocido,in,Entrante,False,Externa,9,9,0,139,139
2019-10-08,167125,902742,out,Saliente,False,Externa,41,27,3557,4957,1400
2019-10-08,167125,902744,out,Saliente,False,Externa,79,55,1588,3109,1521
2019-10-08,167125,902746,out,Saliente,False,Externa,93,63,3305,5235,1930
2019-10-08,167125,902746,out,Saliente,True,Interna,2,2,0,10,10
2019-10-08,167125,902748,out,Saliente,False,Externa,79,54,1365,3168,1803
2019-10-08,167125,902748,out,Saliente,True,Interna,2,2,0,6,6
2019-10-08,167125,902774,out,Saliente,False,Externa,37,24,1294,2408,1114
2019-10-08,167125,902774,out,Saliente,True,Interna,1,1,0,2,2
2019-10-08,167125,902776,out,Saliente,False,Externa,160,76,10984,14220,3236
2019-10-08,167125,902776,out,Saliente,True,Interna,1,1,0,13,13
2019-10-08,167125,902778,out,Saliente,False,Externa,72,45,3773,5040,1267
2019-10-08,167125,902782,out,Saliente,False,Externa,86,45,7967,9934,1967
2019-10-08,167125,desconocido,in,Entrante,False,Externa,23,23,0,435,435
2019-10-08,167141,905870,in,Entrante,False,Externa,2,0,289,301,12
2019-10-08,167141,905870,out,Saliente,False,Externa,1,1,0,18,18
2019-10-08,167141,desconocido,in,Entrante,False,Externa,5,5,0,0,0
2019-10-08,167150,905538,in,Entrante,False,Externa,11,1,646,790,144
2019-10-08,167150,905538,out,Saliente,False,Externa,64,21,3302,4433,1131
2019-10-08,167150,905538,out,Saliente,True,Interna,16,7,286,416,130
2019-10-08,167150,905542,in,Entrante,False,Externa,3,0,51,93,42
2019-10-08,167150,905542,out,Saliente,False,Externa,65,9,4586,5299,713
2019-10-08,167150,905542,out,Saliente,True,Interna,11,9,12,31,19
2019-10-08,167150,905564,in,Entrante,False,Externa,1,0,10,45,35
2019-10-08,167150,905564,out,Saliente,False,Externa,7,1,376,402,26
2019-10-08,167150,905564,out,Saliente,True,Interna,3,1,18,97,79
2019-10-08,167150,905566,out,Saliente,False,Externa,13,3,281,397,116
2019-10-08,167150,905566,out,Saliente,True,Interna,11,1,194,284,90
2019-10-08,167150,905570,out,Saliente,True,Interna,1,0,17,35,18
2019-10-08,167150,905574,in,Entrante,False,Externa,2,0,165,183,18
2019-10-08,167150,905574,out,Saliente,False,Externa,15,10,91,268,177
2019-10-08,167150,905574,out,Saliente,True,Interna,37,13,522,709,187
2019-10-08,167150,928092,in,Entrante,False,Externa,2,0,17,154,137
2019-10-08,167150,desconocido,in,Entrante,False,Externa,19,19,0,357,357
2019-10-08,167158,907502,in,Entrante,False,Externa,10,0,526,710,184
2019-10-08,167158,desconocido,in,Entrante,False,Externa,2,2,0,28,28
2019-10-08,167162,905300,in,Entrante,False,Externa,1,0,23,46,23
2019-10-08,167172,904200,in,Entrante,False,Externa,1,0,8,23,15
2019-10-08,167172,926490,in,Entrante,False,Externa,1,0,31,57,26
2019-10-08,167172,desconocido,in,Entrante,False,Externa,1,1,0,23,23
2019-10-08,167175,905842,out,Saliente,False,Externa,15,9,1333,1547,214
2019-10-08,167175,905844,out,Saliente,False,Externa,18,6,1343,1714,371
2019-10-08,167175,desconocido,in,Entrante,False,Externa,1,1,0,15,15
2019-10-08,167176,905104,in,Entrante,False,Externa,16,0,2600,2868,268
2019-10-08,167176,905104,out,Saliente,False,Externa,1,0,55,63,8
2019-10-08,167176,905104,out,Saliente,True,Interna,1,0,20,23,3
2019-10-08,167176,907952,out,Saliente,True,Interna,1,0,163,170,7
2019-10-08,167176,907964,in,Entrante,False,Externa,1,0,357,372,15
2019-10-08,167176,907970,out,Saliente,True,Interna,2,0,51,57,6
2019-10-08,167176,desconocido,in,Entrante,False,Externa,1,1,0,6,6
2019-10-08,167180,905930,out,Saliente,False,Externa,12,1,1232,1353,121
2019-10-08,167180,905930,out,Saliente,True,Interna,1,1,0,3,3
2019-10-08,167180,905932,out,Saliente,False,Externa,4,0,588,645,57
2019-10-08,167185,912296,in,Entrante,False,Externa,3,0,602,645,43
2019-10-08,167188,914338,out,Saliente,False,Externa,16,6,464,522,58
2019-10-08,167188,914338,out,Saliente,True,Interna,1,1,0,9,9
2019-10-08,167188,desconocido,in,Entrante,False,Externa,2,2,0,55,55
2019-10-08,167189,desconocido,in,Entrante,False,Externa,174,174,0,822,822
2019-10-08,167199,911310,in,Entrante,False,Externa,2,0,437,505,68
2019-10-08,167199,desconocido,in,Entrante,False,Externa,27,27,0,7,7
2019-10-08,167200,905862,in,Entrante,False,Externa,4,1,60,106,46
2019-10-08,167200,desconocido,in,Entrante,False,Externa,2,2,0,16,16
2019-10-08,167235,913788,in,Entrante,False,Externa,22,0,3164,3564,400
2019-10-08,167235,913788,out,Saliente,False,Externa,15,6,457,788,331
2019-10-08,167263,desconocido,in,Entrante,False,Externa,2,2,0,43,43
2019-10-08,167264,919552,in,Entrante,False,Externa,28,0,2640,3475,835
2019-10-08,167264,919554,in,Entrante,False,Externa,20,0,1743,2436,693
2019-10-08,167264,desconocido,in,Entrante,False,Externa,22,22,0,687,687
2019-10-08,167272,910018,in,Entrante,False,Externa,1,0,34,57,23
2019-10-08,167285,908640,out,Saliente,False,Externa,771,441,14730,21650,6920
2019-10-08,167285,desconocido,in,Entrante,False,Externa,4,4,0,4,4
2019-10-08,167285,desconocido,out,Saliente,False,Externa,4,4,0,3,3
2019-10-08,167286,910540,in,Entrante,False,Externa,2,0,607,657,50
2019-10-08,167286,desconocido,in,Entrante,False,Externa,1,1,0,9,9
2019-10-08,167286,desconocido,in,Entrante,True,Interna,2,2,0,12,12
2019-10-08,167359,912722,in,Entrante,False,Externa,1,0,160,167,7
2019-10-08,167359,912722,out,Saliente,True,Interna,1,1,0,3,3
2019-10-08,167359,915360,out,Saliente,False,Externa,6,0,558,585,27
2019-10-08,167359,918452,out,Saliente,False,Externa,2,0,219,229,10
2019-10-08,167359,918452,out,Saliente,True,Interna,1,1,0,1,1
